Time (s),Position (m)
59.52,0.037891
59.56,0.041024
59.6,0.038964
59.64,0.032941
59.68,0.019371
59.72,0.001544
59.76,-0.01881
59.8,-0.033781
59.84,-0.03977
59.88,-0.039614
59.92,-0.033643
59.96,-0.020212
60,0.000592
